Date,Target_x,TArget_y,Target_z,camRotation_x,camRotation_y,camRotation_z,DegreeError
0,1.00, 50.00, 9.00,0.00, 352.11, 0.00,NaN,
1,0.80, 50.20, 9.00,0.00, 352.11, 0.00,0.232759971629265,
2,0.60, 50.40, 9.00,35.25, 333.66, 0.00,50.4751537363202,
3,-2.73, 53.73, 9.00,35.25, 333.66, 0.00,46.8810535049708,
4,-3.02, 54.02, 9.00,35.25, 333.66, 0.00,46.5978756312431,
5,-3.13, 54.13, 9.00,35.25, 333.66, 0.00,46.4810441129212,
6,-3.18, 54.18, 9.00,35.25, 333.66, 0.00,46.4298437571681,
7,-3.21, 54.21, 9.00,35.25, 333.66, 0.00,46.4089618680309,
8,-3.22, 54.22, 9.00,35.25, 333.66, 0.00,46.3907202787483,
9,-3.24, 54.24, 9.00,35.25, 333.66, 0.00,46.3766832407677,
10,-3.25, 54.25, 9.00,35.25, 333.66, 0.00,46.3618584847618,
11,-3.28, 54.28, 9.00,35.25, 333.66, 0.00,46.3319150183509,
12,-3.32, 54.32, 9.00,35.10, 333.66, 0.00,46.0068169727735,
13,-3.36, 54.36, 9.00,35.10, 333.66, 0.00,45.9708787125562,
14,-3.38, 54.38, 9.00,35.10, 333.66, 0.00,45.952677214956,
15,-3.40, 54.40, 9.00,35.05, 333.66, 0.00,45.8338808127803,
16,-3.43, 54.43, 9.00,34.95, 333.66, 0.00,45.6135166960042,
17,-3.47, 54.47, 9.00,34.95, 333.66, 0.00,45.5810140744695,
18,-3.49, 54.49, 9.00,34.90, 333.66, 0.00,45.4628542215265,
19,-3.53, 54.53, 9.00,34.80, 333.66, 0.00,45.2420244091849,
20,-3.56, 54.56, 9.00,34.80, 333.66, 0.00,45.2134349186712,
21,-3.58, 54.58, 9.00,34.80, 333.66, 0.00,45.1872988625906,
22,-3.62, 54.62, 9.00,34.75, 333.66, 0.00,45.059679212872,
23,-3.65, 54.65, 9.00,34.65, 333.66, 0.00,44.8439545684795,
24,-3.68, 54.68, 9.00,34.65, 333.66, 0.00,44.8152094636055,
25,-3.71, 54.71, 9.00,34.60, 333.61, 0.00,44.7771359711756,
26,-3.74, 54.74, 9.00,34.50, 333.61, 0.00,44.5585091054673,
27,-3.76, 54.76, 9.00,34.45, 333.61, 0.00,44.4441650175095,
28,-3.79, 54.79, 9.00,34.45, 333.56, 0.00,44.4967938044257,
29,-3.83, 54.83, 9.00,34.35, 333.56, 0.00,44.2804189524311,
30,-3.86, 54.86, 9.00,34.30, 333.56, 0.00,44.164024843104,
31,-3.89, 54.89, 9.00,34.20, 333.56, 0.00,43.9538807315248,
32,-3.91, 54.91, 9.00,34.00, 333.46, 0.00,43.731118658859,
33,-3.96, 54.96, 9.00,34.00, 333.41, 0.00,43.7706127867481,
34,-3.97, 54.97, 9.00,33.85, 333.41, 0.00,43.4883583540588,
35,-4.01, 55.01, 9.00,33.70, 333.31, 0.00,43.3523431149506,
36,-3.98, 55.01, 9.00,33.25, 333.16, 0.00,42.8431636826,
37,-3.88, 55.01, 9.00,33.15, 333.16, 0.00,42.7793511839376,
38,-3.86, 55.01, 9.00,33.00, 333.11, 0.00,42.6232296981107,
39,-3.84, 55.01, 9.00,32.85, 333.11, 0.00,42.3955930273829,
40,-3.82, 55.01, 9.00,32.80, 333.01, 0.00,42.491617764942,
41,-3.80, 55.01, 9.00,32.55, 332.96, 0.00,42.1728765879689,
42,-3.78, 55.01, 9.00,32.35, 332.96, 0.00,41.870227134484,
43,-3.75, 55.01, 9.00,32.10, 332.81, 0.00,41.7374195173247,
44,-3.72, 55.01, 9.00,31.90, 332.81, 0.00,41.4479797343924,
45,-3.69, 55.01, 9.00,31.75, 332.66, 0.00,41.476209930657,
46,-3.66, 55.01, 9.00,31.50, 332.66, 0.00,41.1199377539668,
47,-3.63, 55.01, 9.00,31.35, 332.56, 0.00,41.0705089445963,
48,-3.60, 55.01, 9.00,31.20, 332.51, 0.00,40.9533750895765,
49,-3.57, 55.01, 9.00,31.00, 332.51, 0.00,40.6815445532319,
50,-3.53, 55.01, 9.00,30.85, 332.41, 0.00,40.6456867585155,
51,-3.51, 55.01, 9.00,30.10, 332.36, 0.00,39.6497377955126,
52,-3.39, 55.01, 9.00,29.55, 332.36, 0.00,38.9872075942608,
53,-3.33, 55.01, 9.00,29.10, 332.36, 0.00,38.4286888964474,
54,-3.28, 55.01, 9.00,28.60, 332.36, 0.00,37.8140002848864,
55,-3.25, 55.01, 9.00,28.30, 332.36, 0.00,37.4485095710047,
56,-3.22, 55.01, 9.00,28.00, 332.36, 0.00,37.0898325165257,
57,-3.20, 55.01, 9.00,27.75, 332.36, 0.00,36.7964131708654,
58,-3.17, 55.01, 9.00,27.55, 332.36, 0.00,36.5657261078245,
59,-3.16, 55.01, 9.00,27.40, 332.36, 0.00,36.3943054461009,
60,-3.15, 55.01, 9.00,26.85, 332.36, 0.00,35.7328409459581,
61,-3.11, 55.01, 9.00,26.65, 332.26, 0.00,35.6783287341586,
62,-3.08, 55.01, 9.00,26.20, 332.26, 0.00,35.1731209111257,
63,-3.05, 55.01, 9.00,25.80, 332.26, 0.00,34.7390134035808,
64,-3.02, 55.01, 9.00,25.45, 332.26, 0.00,34.3727816493416,
65,-2.99, 55.01, 9.00,24.90, 332.26, 0.00,33.7929360994249,
66,-2.96, 55.01, 9.00,24.60, 332.21, 0.00,33.5753331573125,
67,-2.92, 55.01, 9.00,24.40, 332.21, 0.00,33.3953174897087,
68,-2.91, 55.01, 9.00,24.15, 332.11, 0.00,33.2918236981234,
69,-2.88, 55.01, 9.00,23.85, 332.11, 0.00,33.0019291883001,
70,-2.85, 55.01, 9.00,23.65, 332.11, 0.00,32.8253389477505,
71,-2.82, 55.01, 9.00,23.50, 332.06, 0.00,32.773416591663,
72,-2.80, 55.01, 9.00,23.25, 332.06, 0.00,32.5399047180511,
73,-2.77, 55.01, 9.00,23.05, 331.96, 0.00,32.5088481497124,
74,-2.75, 55.01, 9.00,22.90, 331.96, 0.00,32.3861990728602,
75,-2.72, 55.01, 9.00,22.80, 331.96, 0.00,32.3111834260976,
76,-2.71, 55.01, 9.00,22.65, 331.91, 0.00,32.253129753544,
77,-2.68, 55.01, 9.00,22.60, 331.91, 0.00,32.2265548487349,
78,-2.66, 55.01, 9.00,22.45, 331.91, 0.00,32.1051202932884,
79,-2.64, 55.01, 9.00,22.35, 331.91, 0.00,32.0308546489248,
80,-2.62, 55.01, 9.00,22.30, 331.91, 0.00,32.0036952717578,
81,-2.59, 55.01, 9.00,22.15, 331.91, 0.00,31.8822310450617,
82,-2.53, 55.01, 9.00,22.05, 331.91, 0.00,31.8516478032848,
83,-2.51, 55.01, 9.00,22.05, 331.91, 0.00,31.8724955020053,
84,-2.50, 55.01, 9.00,22.05, 331.91, 0.00,31.8885635101269,
85,-2.48, 55.01, 9.00,22.00, 331.91, 0.00,31.8551361849429,
86,-2.47, 55.01, 9.00,21.85, 331.91, 0.00,31.7299010861518,
87,-2.38, 55.01, 9.00,21.85, 331.91, 0.00,31.8154956541396,
88,-2.36, 55.01, 9.00,21.75, 331.91, 0.00,31.7406464953611,
89,-2.34, 55.01, 9.00,21.70, 331.91, 0.00,31.7142620359595,
90,-2.33, 55.01, 9.00,21.70, 331.96, 0.00,31.6647696338019,
91,-2.30, 55.01, 9.00,21.60, 331.96, 0.00,31.5944082699383,
92,-2.28, 55.01, 9.00,21.55, 332.01, 0.00,31.4976211120512,
93,-2.27, 55.01, 9.00,21.55, 332.01, 0.00,31.5176325598177,
94,-2.25, 55.01, 9.00,21.40, 332.01, 0.00,31.3974126982745,
95,-2.23, 55.01, 9.00,21.40, 332.11, 0.00,31.2775273621449,
96,-2.20, 55.01, 9.00,21.25, 332.16, 0.00,31.0986405043607,
97,-2.18, 55.01, 9.00,21.15, 332.16, 0.00,31.031249986891,
98,-2.16, 55.01, 9.00,21.10, 332.16, 0.00,31.0045860910133,
99,-2.13, 55.01, 9.00,20.85, 332.26, 0.00,30.6692208170513,
100,-2.11, 55.01, 9.00,20.80, 332.31, 0.00,30.5811268717036,
101,-2.09, 55.01, 9.00,20.70, 332.31, 0.00,30.50942483929,
102,-2.06, 55.01, 9.00,20.55, 332.41, 0.00,30.2677548817837,
103,-2.04, 55.01, 9.00,20.40, 332.46, 0.00,30.0890877147604,
104,-2.02, 55.01, 9.00,20.35, 332.46, 0.00,30.0694101238613,
105,-2.00, 55.01, 9.00,20.25, 332.56, 0.00,29.8662878936549,
106,-1.97, 55.01, 9.00,20.20, 332.61, 0.00,29.7775722942528,
107,-1.95, 55.01, 9.00,20.05, 332.61, 0.00,29.6778906919914,
108,-1.93, 55.01, 9.00,19.95, 332.71, 0.00,29.47337253431,
109,-1.90, 55.01, 9.00,19.90, 332.76, 0.00,29.3866241817575,
110,-1.88, 55.01, 9.00,19.80, 332.76, 0.00,29.3286268904182,
111,-1.86, 55.01, 9.00,19.75, 332.76, 0.00,29.3043298757103,
112,-1.83, 55.01, 9.00,19.65, 332.86, 0.00,29.1099163480855,
113,-1.81, 55.01, 9.00,19.60, 332.91, 0.00,29.0215342793788,
114,-1.79, 55.01, 9.00,19.50, 332.91, 0.00,28.9662824219813,
115,-1.76, 55.01, 9.00,19.45, 333.01, 0.00,28.8084862293829,
116,-1.75, 55.01, 9.00,19.30, 333.06, 0.00,28.6355388393755,
117,-1.72, 55.01, 9.00,19.20, 333.06, 0.00,28.5823870353573,
118,-1.70, 55.01, 9.00,19.15, 333.16, 0.00,28.4239766391461,
119,-1.68, 55.01, 9.00,19.00, 333.21, 0.00,28.2588084298791,
120,-1.65, 55.01, 9.00,18.90, 333.21, 0.00,28.2073094067797,
121,-1.63, 55.01, 9.00,18.85, 333.31, 0.00,28.0481535608863,
122,-1.61, 55.01, 9.00,18.70, 333.31, 0.00,27.9538206555978,
123,-1.58, 55.01, 9.00,18.60, 333.36, 0.00,27.8327850135143,
124,-1.56, 55.01, 9.00,18.55, 333.46, 0.00,27.673552763951,
125,-1.54, 55.01, 9.00,18.45, 333.51, 0.00,27.5510892367704,
126,-1.52, 55.01, 9.00,18.40, 333.61, 0.00,27.3969568937277,
127,-1.50, 55.01, 9.00,18.25, 333.81, 0.00,27.0266534212407,
128,-1.42, 55.01, 9.00,18.15, 333.91, 0.00,26.8940443608761,
129,-1.40, 55.01, 9.00,18.10, 333.91, 0.00,26.8800329491274,
130,-1.38, 55.01, 9.00,18.10, 333.96, 0.00,26.830902890068,
131,-1.36, 55.01, 9.00,18.00, 333.96, 0.00,26.7759950464572,
132,-1.33, 55.01, 9.00,17.95, 334.06, 0.00,26.6224050576034,
133,-1.32, 55.01, 9.00,17.85, 334.11, 0.00,26.4987412431799,
134,-1.30, 55.01, 9.00,17.85, 334.11, 0.00,26.5149020763689,
135,-1.28, 55.01, 9.00,17.85, 334.11, 0.00,26.5318449665177,
136,-1.27, 55.01, 9.00,17.80, 334.21, 0.00,26.373871116955,
137,-1.24, 55.01, 9.00,17.65, 334.26, 0.00,26.2190859067694,
138,-1.22, 55.01, 9.00,17.65, 334.36, 0.00,26.1069489167446,
139,-1.20, 55.01, 9.00,17.65, 334.36, 0.00,26.1288986001957,
140,-1.17, 55.01, 9.00,17.55, 334.41, 0.00,26.0089085745157,
141,-1.15, 55.01, 9.00,17.55, 334.41, 0.00,26.0345748621255,
142,-1.13, 55.01, 9.00,17.55, 334.41, 0.00,26.0565704874368,
143,-1.11, 55.01, 9.00,17.55, 334.41, 0.00,26.080448851168,
144,-1.08, 55.01, 9.00,17.55, 334.41, 0.00,26.1032198324063,
145,-1.06, 55.01, 9.00,17.55, 334.41, 0.00,26.1256443701865,
146,-1.04, 55.01, 9.00,17.55, 334.41, 0.00,26.1500633164964,
147,-1.02, 55.01, 9.00,17.55, 334.41, 0.00,26.1727312229172,
148,-0.99, 55.01, 9.00,17.55, 334.41, 0.00,26.1977068929576,
149,-0.97, 55.01, 9.00,17.55, 334.41, 0.00,26.2204910539808,
150,-0.95, 55.01, 9.00,17.55, 334.41, 0.00,26.2448281225357,
151,-0.86, 55.01, 9.00,17.55, 334.41, 0.00,26.3328670747004,
152,-0.85, 55.01, 9.00,17.55, 334.41, 0.00,26.3518895299519,
153,-0.83, 55.01, 9.00,17.55, 334.41, 0.00,26.3665311723243,
154,-0.82, 55.01, 9.00,17.55, 334.41, 0.00,26.3806969671463,
155,-0.80, 55.01, 9.00,17.55, 334.41, 0.00,26.4031429690118,
156,-0.77, 55.01, 9.00,17.55, 334.41, 0.00,26.4262078391962,
157,-0.75, 55.01, 9.00,17.55, 334.41, 0.00,26.4502331180532,
158,-0.73, 55.01, 9.00,17.55, 334.41, 0.00,26.4752272105657,
159,-0.71, 55.01, 9.00,17.55, 334.41, 0.00,26.4910663522119,
160,-0.69, 55.01, 9.00,17.55, 334.41, 0.00,26.5157245258768,
161,-0.66, 55.01, 9.00,17.55, 334.41, 0.00,26.5411942941276,
162,-0.64, 55.01, 9.00,17.55, 334.41, 0.00,26.5650291828634,
163,-0.62, 55.01, 9.00,17.55, 334.41, 0.00,26.5900734986807,
164,-0.59, 55.01, 9.00,17.55, 334.41, 0.00,26.6129131912347,
165,-0.57, 55.01, 9.00,17.55, 334.41, 0.00,26.6363759091969,
166,-0.55, 55.01, 9.00,17.55, 334.41, 0.00,26.6598440415525,
167,-0.53, 55.01, 9.00,17.55, 334.41, 0.00,26.682369820191,
168,-0.50, 55.01, 9.00,17.55, 334.41, 0.00,26.7080276173693,
169,-0.48, 55.01, 9.00,17.55, 334.41, 0.00,26.7352447649419,
170,-0.46, 55.01, 9.00,17.55, 334.41, 0.00,26.7570409567506,
171,-0.43, 55.01, 9.00,17.55, 334.41, 0.00,26.7793642903249,
172,-0.41, 55.01, 9.00,17.55, 334.41, 0.00,26.8040198120377,
173,-0.39, 55.01, 9.00,17.55, 334.41, 0.00,26.8297836808457,
174,-0.36, 55.01, 9.00,17.55, 334.41, 0.00,26.8527657238231,
175,-0.34, 55.01, 9.00,17.55, 334.41, 0.00,26.8782215906671,
176,-0.32, 55.01, 9.00,17.55, 334.41, 0.00,26.903352625415,
177,-0.29, 55.01, 9.00,17.55, 334.41, 0.00,26.9263641810115,
178,-0.27, 55.01, 9.00,17.55, 334.41, 0.00,26.9474843152998,
179,-0.25, 55.01, 9.00,17.55, 334.41, 0.00,26.9717407487769,
180,-0.23, 55.01, 9.00,17.55, 334.41, 0.00,26.9949358932532,
181,-0.20, 55.01, 9.00,17.55, 334.41, 0.00,27.0210694518553,
182,-0.18, 55.01, 9.00,17.55, 334.41, 0.00,27.0437866587507,
183,-0.16, 55.01, 9.00,17.55, 334.41, 0.00,27.0680725755204,
184,-0.13, 55.01, 9.00,17.55, 334.41, 0.00,27.0960093756386,
185,-0.11, 55.01, 9.00,17.55, 334.41, 0.00,27.1143634696843,
186,-0.09, 55.01, 9.00,17.55, 334.41, 0.00,27.1404588095809,
187,-0.07, 55.01, 9.00,17.55, 334.41, 0.00,27.1632043798313,
188,-0.04, 55.01, 9.00,17.55, 334.41, 0.00,27.1867145097418,
189,-0.02, 55.01, 9.00,17.55, 334.41, 0.00,27.2115714547559,
190,0.00, 55.01, 9.00,17.55, 334.41, 0.00,27.2335264841241,
191,0.02, 55.01, 9.00,17.55, 334.41, 0.00,27.2575345244877,
192,0.05, 55.01, 9.00,17.55, 334.41, 0.00,27.2826904103746,
193,0.07, 55.01, 9.00,17.55, 334.41, 0.00,27.303578806947,
194,0.09, 55.01, 9.00,17.55, 334.41, 0.00,27.3276367951009,
195,0.12, 55.01, 9.00,17.55, 334.41, 0.00,27.351925983099,
196,0.14, 55.01, 9.00,17.55, 334.41, 0.00,27.376391152615,
197,0.16, 55.01, 9.00,17.55, 334.41, 0.00,27.3999948746948,
198,0.18, 55.01, 9.00,17.55, 334.41, 0.00,27.4218871933448,
199,0.20, 55.01, 9.00,17.55, 334.41, 0.00,27.4449658327741,
200,0.23, 55.01, 9.00,17.55, 334.41, 0.00,27.4686110252325,
201,0.25, 55.01, 9.00,17.55, 334.41, 0.00,27.492020747745,
202,0.27, 55.01, 9.00,17.55, 334.41, 0.00,27.5138669574428,
203,0.30, 55.01, 9.00,17.55, 334.41, 0.00,27.5425135728419,
204,0.32, 55.01, 9.00,17.55, 334.41, 0.00,27.5638346282742,
205,0.34, 55.01, 9.00,17.55, 334.41, 0.00,27.5872793669706,
206,0.36, 55.01, 9.00,17.55, 334.41, 0.00,27.6108177305555,
207,0.39, 55.01, 9.00,17.55, 334.41, 0.00,27.6349694261961,
208,0.41, 55.01, 9.00,17.55, 334.41, 0.00,27.6632007405282,
209,0.43, 55.01, 9.00,17.55, 334.41, 0.00,27.6818444258869,
210,0.46, 55.01, 9.00,17.55, 334.41, 0.00,27.7147747751901,
211,0.48, 55.01, 9.00,17.55, 334.41, 0.00,27.7349190324263,
212,0.50, 55.01, 9.00,17.55, 334.41, 0.00,27.7567691730027,
213,0.57, 55.01, 9.00,17.55, 334.41, 0.00,27.8259337093283,
214,0.60, 55.01, 9.00,17.55, 334.41, 0.00,27.8553474976613,
215,0.62, 55.01, 9.00,17.55, 334.41, 0.00,27.879021404406,
216,0.64, 55.01, 9.00,17.55, 334.41, 0.00,27.8937498909696,
217,0.65, 55.01, 9.00,17.55, 334.41, 0.00,27.9100727755081,
218,0.67, 55.01, 9.00,17.55, 334.41, 0.00,27.9272162514348,
219,0.69, 55.01, 9.00,17.55, 334.41, 0.00,27.946941306029,
220,0.71, 55.01, 9.00,17.55, 334.41, 0.00,27.9713777041792,
221,0.73, 55.01, 9.00,17.55, 334.41, 0.00,27.9947921622194,
222,0.76, 55.01, 9.00,17.55, 334.41, 0.00,28.0189301369695,
223,0.78, 55.01, 9.00,17.55, 334.41, 0.00,28.0457983903752,
224,0.80, 55.01, 9.00,17.55, 334.41, 0.00,28.0669574503674,
225,0.83, 55.01, 9.00,17.55, 334.51, 0.00,27.9521233066998,
226,0.85, 55.01, 9.00,17.55, 334.56, 0.00,27.906876349519,
227,0.87, 55.01, 9.00,17.55, 334.71, 0.00,27.7190285216046,
228,0.90, 55.01, 9.00,17.55, 334.86, 0.00,27.5425798632519,
229,0.92, 55.01, 9.00,17.50, 334.96, 0.00,27.3840559709655,
230,0.94, 55.01, 9.00,17.35, 334.96, 0.00,27.3012067266595,
231,0.97, 55.01, 9.00,17.25, 335.16, 0.00,26.972370339785,
232,0.94, 55.01, 9.00,17.20, 335.26, 0.00,26.771400007148,
233,0.92, 55.01, 9.00,17.05, 335.41, 0.00,26.4331818712838,
234,0.90, 55.01, 9.00,16.95, 335.56, 0.00,26.1318370384977,
235,0.87, 55.01, 9.00,16.80, 335.76, 0.00,25.7237493003663,
236,0.85, 55.01, 9.00,16.65, 335.91, 0.00,25.3827808977818,
237,0.83, 55.01, 9.00,16.60, 336.06, 0.00,25.120186506933,
238,0.81, 55.01, 9.00,16.45, 336.21, 0.00,24.7853551319553,
239,0.78, 55.01, 9.00,16.30, 336.36, 0.00,24.4540910983887,
240,0.76, 55.01, 9.00,16.05, 336.66, 0.00,23.8501206010258,
241,0.74, 55.01, 9.00,15.85, 336.96, 0.00,23.2750545724704,
242,0.72, 55.01, 9.00,15.60, 337.36, 0.00,22.5333044697556,
243,0.69, 55.01, 9.00,15.40, 337.56, 0.00,22.1039366270058,
244,0.67, 55.01, 9.00,15.15, 337.86, 0.00,21.5144634083876,
245,0.65, 55.01, 9.00,14.95, 338.26, 0.00,20.8091948843933,
246,0.62, 55.01, 9.00,14.65, 338.56, 0.00,20.1963688631393,
247,0.60, 55.01, 9.00,14.25, 339.01, 0.00,19.3261071528491,
248,0.58, 55.01, 9.00,13.95, 339.36, 0.00,18.6546684469115,
249,0.56, 55.01, 9.00,13.50, 339.81, 0.00,17.7804713646255,
250,0.52, 55.01, 9.00,13.20, 340.21, 0.00,17.043116891063,
251,0.50, 55.01, 9.00,12.90, 340.51, 0.00,16.4713405870168,
252,0.49, 55.01, 9.00,12.55, 340.86, 0.00,15.8132353911755,
253,0.47, 55.01, 9.00,12.15, 341.26, 0.00,15.0743741607463,
254,0.44, 55.01, 9.00,11.65, 341.76, 0.00,14.1632899340082,
255,0.42, 55.01, 9.00,11.25, 342.16, 0.00,13.4429413098459,
256,0.40, 55.01, 9.00,10.90, 342.36, 0.00,13.0299113314595,
257,0.37, 55.01, 9.00,10.50, 342.76, 0.00,12.3247573733301,
258,0.35, 55.01, 9.00,10.00, 343.26, 0.00,11.4712780942067,
259,0.33, 55.01, 9.00,9.60, 343.56, 0.00,10.930264849756,
260,0.31, 55.01, 9.00,9.30, 343.81, 0.00,10.4867265298094,
261,0.29, 55.01, 9.00,8.85, 344.16, 0.00,9.88467025750971,
262,0.26, 55.01, 9.00,8.65, 344.46, 0.00,9.40818820609879,
263,0.24, 55.01, 9.00,8.20, 344.86, 0.00,8.75386287051841,
264,0.21, 55.01, 9.00,7.90, 345.16, 0.00,8.26205166260845,
265,0.19, 55.01, 9.00,7.65, 345.36, 0.00,7.92822415907148,
266,0.17, 55.01, 9.00,7.35, 345.76, 0.00,7.3275583953056,
267,0.15, 55.01, 9.00,6.75, 346.36, 0.00,6.4201619586836,
268,0.11, 55.01, 9.00,6.45, 346.66, 0.00,5.94711427461397,
269,0.09, 55.01, 9.00,6.25, 346.86, 0.00,5.64006602434327,
270,0.06, 55.01, 9.00,5.80, 347.46, 0.00,4.78729840849935,
271,0.03, 55.01, 9.00,5.55, 347.76, 0.00,4.34610851477816,
272,0.01, 55.01, 9.00,5.25, 348.16, 0.00,3.78594955579826,
273,0.00, 55.01, 9.00,5.10, 348.31, 0.00,3.56752349657102,
274,-0.01, 55.01, 9.00,4.90, 348.66, 0.00,3.09502844431833,
275,-0.03, 55.01, 9.00,4.65, 348.96, 0.00,2.68251494092494,
276,-0.05, 55.01, 9.00,4.45, 349.36, 0.00,2.14653078860369,
277,-0.08, 55.01, 9.00,4.15, 349.81, 0.00,1.54549121875303,
278,-0.10, 55.01, 9.00,3.90, 350.16, 0.00,1.07578686103796,
279,-0.12, 55.01, 9.00,3.75, 350.41, 0.00,0.742142216343293,
280,-0.14, 55.01, 9.00,3.25, 351.36, 0.00,0.455529884025717,
281,-0.23, 55.01, 9.00,3.10, 351.61, 0.00,0.845613592871941,
282,-0.25, 55.01, 9.00,3.00, 351.76, 0.00,1.04940638960386,
283,-0.26, 55.01, 9.00,2.95, 351.81, 0.00,1.12521395362586,
284,-0.28, 55.01, 9.00,2.85, 351.96, 0.00,1.3213851003103,
285,-0.29, 55.01, 9.00,2.80, 352.11, 0.00,1.51843205995154,
286,-0.31, 55.01, 9.00,2.70, 352.26, 0.00,1.71721199860994,
287,-0.33, 55.01, 9.00,2.55, 352.41, 0.00,1.91438064694174,
288,-0.36, 55.01, 9.00,2.50, 352.56, 0.00,2.11936679753616,
289,-0.38, 55.01, 9.00,2.40, 352.81, 0.00,2.43723930423186,
290,-0.40, 55.01, 9.00,2.25, 352.96, 0.00,2.63611421526767,
291,-0.43, 55.01, 9.00,2.20, 353.11, 0.00,2.84875307537635,
292,-0.45, 55.01, 9.00,2.10, 353.16, 0.00,2.92096751707784,
293,-0.47, 55.01, 9.00,2.05, 353.31, 0.00,3.12087406669168,
294,-0.49, 55.01, 9.00,1.95, 353.41, 0.00,3.25204329646834,
295,-0.51, 55.01, 9.00,1.90, 353.56, 0.00,3.45087050657755,
296,-0.54, 55.01, 9.00,1.75, 353.71, 0.00,3.6437162372453,
297,-0.56, 55.01, 9.00,1.65, 353.76, 0.00,3.72121911960175,
298,-0.58, 55.01, 9.00,1.35, 354.06, 0.00,4.07732367218347,
299,-0.65, 55.01, 9.00,1.30, 354.21, 0.00,4.32114592800107,
300,-0.68, 55.01, 9.00,1.20, 354.31, 0.00,4.46316586970956,
301,-0.70, 55.01, 9.00,1.05, 354.46, 0.00,4.64807775731016,
302,-0.74, 55.01, 9.00,1.05, 354.51, 0.00,4.74003984758769,
303,-0.76, 55.01, 9.00,1.00, 354.61, 0.00,4.87331127304814,
304,-0.78, 55.01, 9.00,0.90, 354.61, 0.00,4.88497392598543,
305,-0.79, 55.01, 9.00,0.85, 354.76, 0.00,5.07315115965487,
306,-0.81, 55.01, 9.00,0.75, 354.81, 0.00,5.14356840223466,
307,-0.83, 55.01, 9.00,0.75, 354.81, 0.00,5.16243502196933,
308,-0.85, 55.01, 9.00,0.70, 354.91, 0.00,5.28823766742564,
309,-0.86, 55.01, 9.00,0.55, 354.96, 0.00,5.34953897368365,
310,-0.89, 55.01, 9.00,0.45, 355.06, 0.00,5.48373327048857,
311,-0.91, 55.01, 9.00,0.40, 355.21, 0.00,5.67691579764898,
312,-0.93, 55.01, 9.00,0.30, 355.26, 0.00,5.74229051201484,
313,-0.95, 55.01, 9.00,0.25, 355.36, 0.00,5.87566160496513,
314,-0.98, 55.01, 9.00,0.10, 355.41, 0.00,5.94112822544611,
315,-1.00, 55.01, 9.00,0.00, 355.51, 0.00,6.07088996939016,
316,-1.02, 55.01, 9.00,359.95, 355.56, 0.00,6.14488924743474,
317,-1.04, 55.01, 9.00,359.85, 355.71, 0.00,6.32872387770552,
318,-1.07, 55.01, 9.00,359.70, 355.86, 0.00,6.50423719486579,
319,-1.09, 55.01, 9.00,359.70, 355.86, 0.00,6.53390958655978,
320,-1.11, 55.01, 9.00,359.55, 356.01, 0.00,6.70106137251547,
321,-1.13, 55.01, 9.00,359.40, 356.11, 0.00,6.82362526972568,
322,-1.15, 55.01, 9.00,359.35, 356.26, 0.00,7.00801730750041,
323,-1.18, 55.01, 9.00,359.20, 356.41, 0.00,7.18237866992528,
324,-1.20, 55.01, 9.00,359.05, 356.46, 0.00,7.24886881579112,
325,-1.22, 55.01, 9.00,358.95, 356.61, 0.00,7.41971294036875,
326,-1.24, 55.01, 9.00,358.80, 356.76, 0.00,7.59354477566491,
327,-1.27, 55.01, 9.00,358.75, 356.91, 0.00,7.78162477400802,
328,-1.29, 55.01, 9.00,358.60, 356.91, 0.00,7.78325119701704,
329,-1.31, 55.01, 9.00,358.50, 357.01, 0.00,7.89976735897486,
330,-1.33, 55.01, 9.00,358.35, 357.16, 0.00,8.07002957787191,
331,-1.36, 55.01, 9.00,358.35, 357.21, 0.00,8.1520995875442,
332,-1.38, 55.01, 9.00,358.20, 357.36, 0.00,8.31768715470997,
333,-1.40, 55.01, 9.00,358.15, 357.36, 0.00,8.3327347329999,
334,-1.42, 55.01, 9.00,358.05, 357.46, 0.00,8.44867859214977,
335,-1.45, 55.01, 9.00,358.00, 357.51, 0.00,8.52479611682431,
336,-1.47, 55.01, 9.00,357.90, 357.66, 0.00,8.69313884098789,
337,-1.52, 55.01, 9.00,357.70, 357.81, 0.00,8.88733384718915,
338,-1.55, 55.01, 9.00,357.70, 357.91, 0.00,9.01979632200957,
339,-1.57, 55.01, 9.00,357.55, 358.06, 0.00,9.17955162540186,
340,-1.58, 55.01, 9.00,357.45, 358.11, 0.00,9.23767751989755,
341,-1.60, 55.01, 9.00,357.45, 358.21, 0.00,9.36046879907457,
342,-1.62, 55.01, 9.00,357.40, 358.26, 0.00,9.42436591400294,
343,-1.63, 55.01, 9.00,357.30, 358.36, 0.00,9.53393302981529,
344,-1.65, 55.01, 9.00,357.00, 358.71, 0.00,9.88118516227747,
345,-1.74, 55.01, 9.00,356.95, 358.81, 0.00,10.0672935943571,
346,-1.76, 55.01, 9.00,356.80, 358.86, 0.00,10.1176122111612,
347,-1.77, 55.01, 9.00,356.80, 359.01, 0.00,10.2935525364417,
348,-1.79, 55.01, 9.00,356.65, 359.11, 0.00,10.3957093560177,
349,-1.82, 55.01, 9.00,356.55, 359.26, 0.00,10.559549376666,
350,-1.84, 55.01, 9.00,356.50, 359.31, 0.00,10.6255135894581,
